Start programm
Time	Voltage Measurement, V	Подсчет Vout?	 Vout_min	Vout_max	№ Vout 
17.05.22 13:44:58,761	0,0005759606	OFF	3,234	3,366	0
17.05.22 13:44:58,961	0,0005575653	OFF	3,234	3,366	0
17.05.22 13:44:59,164	0,0008903302	OFF	3,234	3,366	0
17.05.22 13:44:59,361	0,0005664778	OFF	3,234	3,366	0
17.05.22 13:44:59,561	0,0006144889	OFF	3,234	3,366	0
17.05.22 13:44:59,770	0,0005306656	OFF	3,234	3,366	0
17.05.22 13:44:59,961	0,00062493	OFF	3,234	3,366	0
17.05.22 13:45:00,161	0,0006826377	OFF	3,234	3,366	0
17.05.22 13:45:00,362	0,0005279257	OFF	3,234	3,366	0
17.05.22 13:45:00,561	0,0007070653	OFF	3,234	3,366	0
17.05.22 13:45:00,761	0,0006629874	OFF	3,234	3,366	0
17.05.22 13:45:00,961	0,0006342136	OFF	3,234	3,366	0
17.05.22 13:45:01,161	0,0006373734	OFF	3,234	3,366	0
17.05.22 13:45:01,361	0,0006505903	OFF	3,234	3,366	0
17.05.22 13:45:01,561	0,0006835687	OFF	3,234	3,366	0
17.05.22 13:45:01,762	0,0005986328	OFF	3,234	3,366	0
17.05.22 13:45:01,963	0,0008144918	OFF	3,234	3,366	0
17.05.22 13:45:02,163	0,0008408063	OFF	3,234	3,366	0
17.05.22 13:45:02,364	0,000848298	OFF	3,234	3,366	0
17.05.22 13:45:02,565	0,0005913516	OFF	3,234	3,366	0
17.05.22 13:45:02,765	0,0005980068	OFF	3,234	3,366	0
17.05.22 13:45:02,965	0,0006285978	OFF	3,234	3,366	0
17.05.22 13:45:03,165	0,0006283987	OFF	3,234	3,366	0
17.05.22 13:45:03,365	0,000623061	OFF	3,234	3,366	0
17.05.22 13:45:03,598	0,0010314187	OFF	3,234	3,366	0
17.05.22 13:45:03,765	0,0006335003	OFF	3,234	3,366	0
17.05.22 13:45:03,965	0,0006268573	OFF	3,234	3,366	0
17.05.22 13:45:04,161	0,0006298218	OFF	3,234	3,366	0
17.05.22 13:45:04,363	0,0006788766	OFF	3,234	3,366	0
17.05.22 13:45:04,563	0,0007008443	OFF	3,234	3,366	0
17.05.22 13:45:04,765	0,0006161483	OFF	3,234	3,366	0
17.05.22 13:45:04,965	0,0006167713	OFF	3,234	3,366	0
17.05.22 13:45:05,161	0,0006506156	OFF	3,234	3,366	0
17.05.22 13:45:05,361	0,0006569671	OFF	3,234	3,366	0
17.05.22 13:45:05,563	0,0007414271	OFF	3,234	3,366	0
17.05.22 13:45:05,763	0,000728932	OFF	3,234	3,366	0
17.05.22 13:45:05,963	0,0007322622	OFF	3,234	3,366	0
17.05.22 13:45:06,162	0,0006929676	OFF	3,234	3,366	0
17.05.22 13:45:06,364	0,0006305018	OFF	3,234	3,366	0
17.05.22 13:45:06,560	0,0006746397	OFF	3,234	3,366	0
17.05.22 13:45:06,760	0,0006652327	OFF	3,234	3,366	0
17.05.22 13:45:06,960	0,0006818147	OFF	3,234	3,366	0
17.05.22 13:45:07,160	0,0007233858	OFF	3,234	3,366	0
17.05.22 13:45:07,364	0,0006243282	OFF	3,234	3,366	0
17.05.22 13:45:07,564	0,0006026867	OFF	3,234	3,366	0
17.05.22 13:45:07,764	0,0005900995	OFF	3,234	3,366	0
17.05.22 13:45:07,965	0,0005881301	OFF	3,234	3,366	0
17.05.22 13:45:08,168	0,0005274955	OFF	3,234	3,366	0
17.05.22 13:45:08,365	0,0006379674	OFF	3,234	3,366	0
17.05.22 13:45:08,565	0,0006297641	OFF	3,234	3,366	0
17.05.22 13:45:08,761	0,0006890271	OFF	3,234	3,366	0
17.05.22 13:45:08,961	0,0007086394	OFF	3,234	3,366	0
17.05.22 13:45:09,165	0,0006294769	OFF	3,234	3,366	0
17.05.22 13:45:09,363	0,0008535005	OFF	3,234	3,366	0
17.05.22 13:45:09,565	0,0006185136	OFF	3,234	3,366	0
17.05.22 13:45:09,765	0,0006000128	OFF	3,234	3,366	0
17.05.22 13:45:09,966	0,0006029754	OFF	3,234	3,366	0
17.05.22 13:45:10,165	0,0006243574	OFF	3,234	3,366	0
17.05.22 13:45:10,365	0,000632113	OFF	3,234	3,366	0
17.05.22 13:45:10,565	0,0006355313	OFF	3,234	3,366	0
17.05.22 13:45:10,765	0,0006360146	OFF	3,234	3,366	0
17.05.22 13:45:10,965	0,0006348385	OFF	3,234	3,366	0
17.05.22 13:45:11,165	0,0006196959	OFF	3,234	3,366	0
17.05.22 13:45:11,363	0,0009205205	OFF	3,234	3,366	0
17.05.22 13:45:11,563	0,0008435274	OFF	3,234	3,366	0
17.05.22 13:45:11,772	0,0005142903	OFF	3,234	3,366	0
17.05.22 13:45:11,965	0,0006179662	OFF	3,234	3,366	0
17.05.22 13:45:12,170	0,0004752591	OFF	3,234	3,366	0
17.05.22 13:45:12,365	0,000620023	OFF	3,234	3,366	0
17.05.22 13:45:12,565	0,0006381347	OFF	3,234	3,366	0
17.05.22 13:45:12,765	0,0006376809	OFF	3,234	3,366	0
17.05.22 13:45:12,965	0,0006273698	OFF	3,234	3,366	0
17.05.22 13:45:13,163	0,0006834804	OFF	3,234	3,366	0
17.05.22 13:45:13,361	0,000617269	OFF	3,234	3,366	0
17.05.22 13:45:13,561	0,0006378451	OFF	3,234	3,366	0
17.05.22 13:45:13,765	0,0006198164	OFF	3,234	3,366	0
17.05.22 13:45:13,966	0,0006147667	OFF	3,234	3,366	0
17.05.22 13:45:14,161	0,0006808833	OFF	3,234	3,366	0
17.05.22 13:45:14,361	0,0006556719	OFF	3,234	3,366	0
17.05.22 13:45:14,565	0,0006337277	OFF	3,234	3,366	0
17.05.22 13:45:14,765	0,0006331539	OFF	3,234	3,366	0
17.05.22 13:45:14,966	0,0006205354	OFF	3,234	3,366	0
17.05.22 13:45:15,163	0,0007066234	OFF	3,234	3,366	0
17.05.22 13:45:15,363	0,0006778048	OFF	3,234	3,366	0
17.05.22 13:45:15,563	0,0006982697	OFF	3,234	3,366	0
17.05.22 13:45:15,763	0,0006978331	OFF	3,234	3,366	0
17.05.22 13:45:15,965	0,0006092564	OFF	3,234	3,366	0
17.05.22 13:45:16,163	0,0007549782	OFF	3,234	3,366	0
17.05.22 13:45:16,366	0,0006356808	OFF	3,234	3,366	0
17.05.22 13:45:16,565	0,0006249362	OFF	3,234	3,366	0
17.05.22 13:45:16,765	0,0006291965	OFF	3,234	3,366	0
17.05.22 13:45:16,965	0,0006141092	OFF	3,234	3,366	0
17.05.22 13:45:17,163	0,0007324186	OFF	3,234	3,366	0
17.05.22 13:45:17,363	0,0006961861	OFF	3,234	3,366	0
17.05.22 13:45:17,563	0,0007003026	OFF	3,234	3,366	0
17.05.22 13:45:17,763	0,0007033088	OFF	3,234	3,366	0
17.05.22 13:45:17,963	0,0007447513	OFF	3,234	3,366	0
17.05.22 13:45:18,163	0,0007537616	OFF	3,234	3,366	0
17.05.22 13:45:18,363	0,0007816319	OFF	3,234	3,366	0
17.05.22 13:45:18,563	0,000775485	OFF	3,234	3,366	0
17.05.22 13:45:18,765	0,0006204252	OFF	3,234	3,366	0
17.05.22 13:45:18,963	0,0007723694	OFF	3,234	3,366	0
17.05.22 13:45:19,163	0,0007519026	OFF	3,234	3,366	0
17.05.22 13:45:19,363	0,0007101048	OFF	3,234	3,366	0
17.05.22 13:45:19,563	0,0007122474	OFF	3,234	3,366	0
17.05.22 13:45:19,763	0,0007047561	OFF	3,234	3,366	0
17.05.22 13:45:19,963	0,0007518118	OFF	3,234	3,366	0
17.05.22 13:45:20,163	0,0007706568	OFF	3,234	3,366	0
17.05.22 13:45:20,363	0,0007883823	OFF	3,234	3,366	0
17.05.22 13:45:20,563	0,0007920799	OFF	3,234	3,366	0
17.05.22 13:45:20,763	0,0007882899	OFF	3,234	3,366	0
17.05.22 13:45:20,963	0,0007974405	OFF	3,234	3,366	0
17.05.22 13:45:21,162	0,0008223093	OFF	3,234	3,366	0
17.05.22 13:45:21,363	0,0007351234	OFF	3,234	3,366	0
17.05.22 13:45:21,563	0,0007381507	OFF	3,234	3,366	0
17.05.22 13:45:21,763	0,0007173721	OFF	3,234	3,366	0
17.05.22 13:45:21,963	0,0007612755	OFF	3,234	3,366	0
17.05.22 13:45:22,163	0,0007760674	OFF	3,234	3,366	0
17.05.22 13:45:22,366	0,0006171512	OFF	3,234	3,366	0
17.05.22 13:45:22,589	0,0004845763	OFF	3,234	3,366	0
17.05.22 13:45:22,763	0,000798516	OFF	3,234	3,366	0
17.05.22 13:45:22,963	0,0008370321	OFF	3,234	3,366	0
17.05.22 13:45:23,163	0,0008168878	OFF	3,234	3,366	0
17.05.22 13:45:23,361	0,0006951535	OFF	3,234	3,366	0
17.05.22 13:45:23,561	0,0005993831	OFF	3,234	3,366	0
17.05.22 13:45:23,764	0,0006305798	OFF	3,234	3,366	0
17.05.22 13:45:23,964	0,0006385357	OFF	3,234	3,366	0
17.05.22 13:45:24,164	0,0006292214	OFF	3,234	3,366	0
17.05.22 13:45:24,364	0,0006283863	OFF	3,234	3,366	0
17.05.22 13:45:24,589	0,0004830263	OFF	3,234	3,366	0
17.05.22 13:45:24,764	0,0006309541	OFF	3,234	3,366	0
17.05.22 13:45:24,962	0,0009221283	OFF	3,234	3,366	0
17.05.22 13:45:25,161	0,0006837666	OFF	3,234	3,366	0
17.05.22 13:45:25,378	0,000813578	OFF	3,234	3,366	0
17.05.22 13:45:25,565	0,0006260253	OFF	3,234	3,366	0
17.05.22 13:45:25,765	0,000634057	OFF	3,234	3,366	0
17.05.22 13:45:25,973	0,0005366983	OFF	3,234	3,366	0
17.05.22 13:45:26,163	0,0007505019	OFF	3,234	3,366	0
17.05.22 13:45:26,363	0,0007154187	OFF	3,234	3,366	0
17.05.22 13:45:26,563	0,000721016	OFF	3,234	3,366	0
17.05.22 13:45:26,763	0,0006866655	OFF	3,234	3,366	0
17.05.22 13:45:26,963	0,0007199065	OFF	3,234	3,366	0
17.05.22 13:45:27,163	NaN	OFF	3,234	3,366	0
17.05.22 13:45:27,363	0,000738572	OFF	3,234	3,366	0
17.05.22 13:45:27,562	0,0007883579	OFF	3,234	3,366	0
17.05.22 13:45:27,763	0,0007870395	OFF	3,234	3,366	0
17.05.22 13:45:27,965	0,0006207633	OFF	3,234	3,366	0
17.05.22 13:45:28,170	0,0004722209	OFF	3,234	3,366	0
17.05.22 13:45:28,361	0,000677307	OFF	3,234	3,366	0
17.05.22 13:45:28,563	0,0008188544	OFF	3,234	3,366	0
17.05.22 13:45:28,761	0,0007352994	OFF	3,234	3,366	0
17.05.22 13:45:28,963	0,0008075825	OFF	3,234	3,366	0
17.05.22 13:45:29,161	0,0007614844	OFF	3,234	3,366	0
17.05.22 13:45:29,361	0,0007294089	OFF	3,234	3,366	0
17.05.22 13:45:29,561	0,0007476159	OFF	3,234	3,366	0
17.05.22 13:45:29,761	0,0006975528	OFF	3,234	3,366	0
17.05.22 13:45:29,961	0,000713018	OFF	3,234	3,366	0
17.05.22 13:45:30,161	0,0007064536	OFF	3,234	3,366	0
17.05.22 13:45:30,369	0,0004719023	OFF	3,234	3,366	0
17.05.22 13:45:30,569	0,0005004508	OFF	3,234	3,366	0
17.05.22 13:45:30,761	0,0007950786	OFF	3,234	3,366	0
17.05.22 13:45:30,961	0,0008647386	OFF	3,234	3,366	0
17.05.22 13:45:31,161	0,000898451	OFF	3,234	3,366	0
17.05.22 13:45:31,361	0,000858321	OFF	3,234	3,366	0
17.05.22 13:45:31,561	0,0008878447	OFF	3,234	3,366	0
17.05.22 13:45:31,761	0,0008048686	OFF	3,234	3,366	0
17.05.22 13:45:31,961	0,0008536997	OFF	3,234	3,366	0
17.05.22 13:45:32,161	0,0008620899	OFF	3,234	3,366	0
17.05.22 13:45:32,361	0,0008766175	OFF	3,234	3,366	0
17.05.22 13:45:32,562	0,0008726052	OFF	3,234	3,366	0
17.05.22 13:45:32,761	0,0010432323	OFF	3,234	3,366	0
17.05.22 13:45:32,961	NaN	OFF	3,234	3,366	0
17.05.22 13:45:33,163	0,0005859051	OFF	3,234	3,366	0
17.05.22 13:45:33,361	NaN	OFF	3,234	3,366	0
17.05.22 13:45:33,561	NaN	OFF	3,234	3,366	0
17.05.22 13:45:33,761	0,0010441772	OFF	3,234	3,366	0
17.05.22 13:45:33,961	NaN	OFF	3,234	3,366	0
17.05.22 13:45:34,161	NaN	OFF	3,234	3,366	0
17.05.22 13:45:34,361	NaN	OFF	3,234	3,366	0
17.05.22 13:45:34,561	NaN	OFF	3,234	3,366	0
17.05.22 13:45:34,776	0,0006421621	OFF	3,234	3,366	0
17.05.22 13:45:34,961	0,0007398662	OFF	3,234	3,366	0
17.05.22 13:45:35,161	0,0006491941	OFF	3,234	3,366	0
17.05.22 13:45:35,361	0,0007032263	OFF	3,234	3,366	0
17.05.22 13:45:35,561	0,0007058741	OFF	3,234	3,366	0
17.05.22 13:45:35,761	0,0006624416	OFF	3,234	3,366	0
17.05.22 13:45:35,961	0,0004937402	OFF	3,234	3,366	0
17.05.22 13:45:36,161	0,0004863614	OFF	3,234	3,366	0
17.05.22 13:45:36,361	0,0005116385	OFF	3,234	3,366	0
17.05.22 13:45:36,574	NaN	OFF	3,234	3,366	0
17.05.22 13:45:36,761	0,0005016736	OFF	3,234	3,366	0
17.05.22 13:45:36,961	0,0004533019	OFF	3,234	3,366	0
17.05.22 13:45:37,162	0,0006872278	OFF	3,234	3,366	0
17.05.22 13:45:37,361	0,0004435739	OFF	3,234	3,366	0
17.05.22 13:45:37,561	0,0005118751	OFF	3,234	3,366	0
17.05.22 13:45:37,761	0,0005279661	OFF	3,234	3,366	0
17.05.22 13:45:37,961	0,0006113051	OFF	3,234	3,366	0
17.05.22 13:45:38,161	0,000615543	OFF	3,234	3,366	0
17.05.22 13:45:38,365	0,0005074359	OFF	3,234	3,366	0
17.05.22 13:45:38,561	0,0005996926	OFF	3,234	3,366	0
17.05.22 13:45:38,761	0,0005927252	OFF	3,234	3,366	0
17.05.22 13:45:38,963	0,0005275372	OFF	3,234	3,366	0
17.05.22 13:45:39,161	0,0006583416	OFF	3,234	3,366	0
17.05.22 13:45:39,361	0,0006478734	OFF	3,234	3,366	0
17.05.22 13:45:39,561	0,0006775736	OFF	3,234	3,366	0
17.05.22 13:45:39,761	0,0006836869	OFF	3,234	3,366	0
17.05.22 13:45:39,963	0,0005307416	OFF	3,234	3,366	0
17.05.22 13:45:40,168	0,000531238	OFF	3,234	3,366	0
17.05.22 13:45:40,363	0,0005131157	OFF	3,234	3,366	0
17.05.22 13:45:40,563	0,0005320872	OFF	3,234	3,366	0
17.05.22 13:45:40,765	0,0004642174	OFF	3,234	3,366	0
17.05.22 13:45:40,961	0,0005990004	OFF	3,234	3,366	0
17.05.22 13:45:41,160	0,0006380337	OFF	3,234	3,366	0
17.05.22 13:45:41,360	0,0006049731	OFF	3,234	3,366	0
17.05.22 13:45:41,560	0,0006170318	OFF	3,234	3,366	0
17.05.22 13:45:41,762	0,000528252	OFF	3,234	3,366	0
17.05.22 13:45:41,962	0,0005202279	OFF	3,234	3,366	0
17.05.22 13:45:42,160	0,0006485019	OFF	3,234	3,366	0
17.05.22 13:45:42,379	0,0005761205	OFF	3,234	3,366	0
17.05.22 13:45:42,562	0,0005462086	OFF	3,234	3,366	0
17.05.22 13:45:42,762	0,0005312536	OFF	3,234	3,366	0
17.05.22 13:45:42,963	0,0005198783	OFF	3,234	3,366	0
17.05.22 13:45:43,165	0,00045292	OFF	3,234	3,366	0
17.05.22 13:45:43,365	0,0004557339	OFF	3,234	3,366	0
17.05.22 13:45:43,573	0,0007506023	OFF	3,234	3,366	0
17.05.22 13:45:43,761	0,000585241	OFF	3,234	3,366	0
17.05.22 13:45:43,961	0,0005623325	OFF	3,234	3,366	0
17.05.22 13:45:44,163	0,0005249948	OFF	3,234	3,366	0
17.05.22 13:45:44,363	0,0005227351	OFF	3,234	3,366	0
17.05.22 13:45:44,563	0,000540708	OFF	3,234	3,366	0
17.05.22 13:45:44,763	0,0005129068	OFF	3,234	3,366	0
17.05.22 13:45:44,961	0,0005565621	OFF	3,234	3,366	0
17.05.22 13:45:45,161	0,0005493335	OFF	3,234	3,366	0
17.05.22 13:45:45,361	0,0005475188	OFF	3,234	3,366	0
17.05.22 13:45:45,604	0,0004780438	OFF	3,234	3,366	0
17.05.22 13:45:45,763	0,0005145852	OFF	3,234	3,366	0
17.05.22 13:45:45,962	0,0005106776	OFF	3,234	3,366	0
17.05.22 13:45:46,161	0,0005143391	OFF	3,234	3,366	0
17.05.22 13:45:46,361	0,0005222504	OFF	3,234	3,366	0
17.05.22 13:45:46,561	0,0005486914	OFF	3,234	3,366	0
17.05.22 13:45:46,761	0,0005280505	OFF	3,234	3,366	0
17.05.22 13:45:46,961	0,000520115	OFF	3,234	3,366	0
17.05.22 13:45:47,161	0,0005162018	OFF	3,234	3,366	0
17.05.22 13:45:47,361	0,0005167075	OFF	3,234	3,366	0
17.05.22 13:45:47,561	0,0005358382	OFF	3,234	3,366	0
17.05.22 13:45:47,761	0,000505482	OFF	3,234	3,366	0
17.05.22 13:45:48,002	0,0005112336	OFF	3,234	3,366	0
17.05.22 13:45:48,169	0,0007233566	OFF	3,234	3,366	0
17.05.22 13:45:48,368	0,0006660247	OFF	3,234	3,366	0
17.05.22 13:45:48,561	0,0005267363	OFF	3,234	3,366	0
17.05.22 13:45:48,761	0,0005039258	OFF	3,234	3,366	0
17.05.22 13:45:48,961	0,0004966857	OFF	3,234	3,366	0
17.05.22 13:45:49,161	0,0004955095	OFF	3,234	3,366	0
17.05.22 13:45:49,377	0,0006448611	OFF	3,234	3,366	0
17.05.22 13:45:49,561	0,000517017	OFF	3,234	3,366	0
17.05.22 13:45:49,761	0,0004841925	OFF	3,234	3,366	0
17.05.22 13:45:49,961	0,0004783957	OFF	3,234	3,366	0
17.05.22 13:45:50,183	0,0004949099	OFF	3,234	3,366	0
17.05.22 13:45:50,361	0,0004852815	OFF	3,234	3,366	0
17.05.22 13:45:50,561	0,000517216	OFF	3,234	3,366	0
17.05.22 13:45:50,767	0,0006693329	OFF	3,234	3,366	0
17.05.22 13:45:50,963	0,0005096032	OFF	3,234	3,366	0
17.05.22 13:45:51,161	0,0004880527	OFF	3,234	3,366	0
17.05.22 13:45:51,361	0,0004896101	OFF	3,234	3,366	0
17.05.22 13:45:51,561	0,0005138903	OFF	3,234	3,366	0
17.05.22 13:45:51,761	0,0004833021	OFF	3,234	3,366	0
17.05.22 13:45:51,961	0,0004795488	OFF	3,234	3,366	0
17.05.22 13:45:52,161	0,0004869376	OFF	3,234	3,366	0
17.05.22 13:45:52,361	0,000492962	OFF	3,234	3,366	0
17.05.22 13:45:52,579	0,0005235967	OFF	3,234	3,366	0
17.05.22 13:45:52,761	0,0004961904	OFF	3,234	3,366	0
17.05.22 13:45:52,961	0,0004939821	OFF	3,234	3,366	0
17.05.22 13:45:53,161	0,0004990134	OFF	3,234	3,366	0
17.05.22 13:45:53,361	0,0005026184	OFF	3,234	3,366	0
17.05.22 13:45:53,561	0,0005293507	OFF	3,234	3,366	0
17.05.22 13:45:53,761	0,0005009639	OFF	3,234	3,366	0
17.05.22 13:45:53,961	0,0005033139	OFF	3,234	3,366	0
17.05.22 13:45:54,161	0,0005152814	OFF	3,234	3,366	0
17.05.22 13:45:54,361	0,0005217374	OFF	3,234	3,366	0
17.05.22 13:45:54,561	0,0005435641	OFF	3,234	3,366	0
17.05.22 13:45:54,762	0,0004996583	OFF	3,234	3,366	0
17.05.22 13:45:54,961	0,0005221789	OFF	3,234	3,366	0
17.05.22 13:45:55,161	0,000535527	OFF	3,234	3,366	0
17.05.22 13:45:55,361	0,0005389886	OFF	3,234	3,366	0
17.05.22 13:45:55,561	0,0005598285	OFF	3,234	3,366	0
17.05.22 13:45:55,761	0,0005415049	OFF	3,234	3,366	0
17.05.22 13:45:55,961	0,0005490636	OFF	3,234	3,366	0
17.05.22 13:45:56,161	0,0005675156	OFF	3,234	3,366	0
17.05.22 13:45:56,361	0,0005722688	OFF	3,234	3,366	0
17.05.22 13:45:56,572	0,0004792901	OFF	3,234	3,366	0
17.05.22 13:45:56,761	0,0005703066	OFF	3,234	3,366	0
17.05.22 13:45:56,961	0,0005708807	OFF	3,234	3,366	0
17.05.22 13:45:57,161	0,0005849804	OFF	3,234	3,366	0
17.05.22 13:45:57,362	0,0006457524	OFF	3,234	3,366	0
17.05.22 13:45:57,561	0,0006041931	OFF	3,234	3,366	0
17.05.22 13:45:57,761	0,0005935925	OFF	3,234	3,366	0
17.05.22 13:45:57,961	0,0006013707	OFF	3,234	3,366	0
17.05.22 13:45:58,162	0,0006563648	OFF	3,234	3,366	0
17.05.22 13:45:58,361	0,0006273065	OFF	3,234	3,366	0
17.05.22 13:45:58,560	0,0005846851	OFF	3,234	3,366	0
17.05.22 13:45:58,760	0,0005741043	OFF	3,234	3,366	0
17.05.22 13:45:58,960	0,0005787691	OFF	3,234	3,366	0
17.05.22 13:45:59,160	0,0006006368	OFF	3,234	3,366	0
17.05.22 13:45:59,361	0,0005712269	OFF	3,234	3,366	0
17.05.22 13:45:59,560	0,00061101	OFF	3,234	3,366	0
17.05.22 13:45:59,760	0,0005992772	OFF	3,234	3,366	0
17.05.22 13:45:59,960	0,0006005064	OFF	3,234	3,366	0
17.05.22 13:46:00,163	NaN	OFF	3,234	3,366	0
17.05.22 13:46:00,360	0,0006164778	OFF	3,234	3,366	0
17.05.22 13:46:00,564	NaN	OFF	3,234	3,366	0
17.05.22 13:46:00,761	0,0006149731	OFF	3,234	3,366	0
17.05.22 13:46:00,961	0,0006221008	OFF	3,234	3,366	0
17.05.22 13:46:01,162	0,0006439107	OFF	3,234	3,366	0
17.05.22 13:46:01,370	0,0007316571	OFF	3,234	3,366	0
17.05.22 13:46:01,584	0,0008730396	OFF	3,234	3,366	0
17.05.22 13:46:01,761	0,0006429921	OFF	3,234	3,366	0
17.05.22 13:46:01,961	0,0006413911	OFF	3,234	3,366	0
17.05.22 13:46:02,161	0,0006539697	OFF	3,234	3,366	0
17.05.22 13:46:02,361	0,0006589094	OFF	3,234	3,366	0
17.05.22 13:46:02,561	0,0006607759	OFF	3,234	3,366	0
17.05.22 13:46:02,761	0,000660696	OFF	3,234	3,366	0
17.05.22 13:46:02,961	0,0006677424	OFF	3,234	3,366	0
17.05.22 13:46:03,161	0,0006884401	OFF	3,234	3,366	0
17.05.22 13:46:03,361	0,0006931705	OFF	3,234	3,366	0
17.05.22 13:46:03,561	0,0006853406	OFF	3,234	3,366	0
17.05.22 13:46:03,761	0,0006830277	OFF	3,234	3,366	0
17.05.22 13:46:03,961	0,0006808476	OFF	3,234	3,366	0
17.05.22 13:46:04,174	0,0004759912	OFF	3,234	3,366	0
17.05.22 13:46:04,361	0,0006980799	OFF	3,234	3,366	0
17.05.22 13:46:04,561	0,0006888875	OFF	3,234	3,366	0
17.05.22 13:46:04,761	0,0006917529	OFF	3,234	3,366	0
17.05.22 13:46:04,992	0,000549687	OFF	3,234	3,366	0
17.05.22 13:46:05,161	0,0008126301	OFF	3,234	3,366	0
17.05.22 13:46:05,361	0,0009488738	OFF	3,234	3,366	0
17.05.22 13:46:05,561	0,0007669115	OFF	3,234	3,366	0
17.05.22 13:46:05,761	0,0008558359	OFF	3,234	3,366	0
17.05.22 13:46:06,017	0,0005580697	OFF	3,234	3,366	0
17.05.22 13:46:06,161	0,0010411545	OFF	3,234	3,366	0
17.05.22 13:46:06,361	NaN	OFF	3,234	3,366	0
17.05.22 13:46:06,576	0,0005386646	OFF	3,234	3,366	0
17.05.22 13:46:06,761	0,0010321273	OFF	3,234	3,366	0
17.05.22 13:46:06,962	0,0007678334	OFF	3,234	3,366	0
17.05.22 13:46:07,161	NaN	OFF	3,234	3,366	0
17.05.22 13:46:07,365	0,0006789957	OFF	3,234	3,366	0
17.05.22 13:46:07,561	NaN	OFF	3,234	3,366	0
17.05.22 13:46:07,761	NaN	OFF	3,234	3,366	0
17.05.22 13:46:07,962	0,0005931277	OFF	3,234	3,366	0
17.05.22 13:46:08,161	0,0009395675	OFF	3,234	3,366	0
17.05.22 13:46:08,361	0,0008650311	OFF	3,234	3,366	0
17.05.22 13:46:08,562	NaN	OFF	3,234	3,366	0
17.05.22 13:46:08,761	0,0009350862	OFF	3,234	3,366	0
17.05.22 13:46:08,962	0,0006022648	OFF	3,234	3,366	0
17.05.22 13:46:09,162	0,0006629038	OFF	3,234	3,366	0
17.05.22 13:46:09,361	0,0005410199	OFF	3,234	3,366	0
17.05.22 13:46:09,561	0,0007593954	OFF	3,234	3,366	0
17.05.22 13:46:09,761	0,000581709	OFF	3,234	3,366	0
17.05.22 13:46:09,961	0,0005721038	OFF	3,234	3,366	0
17.05.22 13:46:10,161	0,0005746886	OFF	3,234	3,366	0
17.05.22 13:46:10,361	0,0005915657	OFF	3,234	3,366	0
17.05.22 13:46:10,561	0,0006219495	OFF	3,234	3,366	0
17.05.22 13:46:10,781	0,0005883293	OFF	3,234	3,366	0
17.05.22 13:46:10,964	0,0008995249	OFF	3,234	3,366	0
17.05.22 13:46:11,161	0,0005891587	OFF	3,234	3,366	0
17.05.22 13:46:11,361	0,0006215508	OFF	3,234	3,366	0
17.05.22 13:46:11,561	0,0006072303	OFF	3,234	3,366	0
17.05.22 13:46:11,761	0,0006354174	OFF	3,234	3,366	0
17.05.22 13:46:11,961	0,000676443	OFF	3,234	3,366	0
17.05.22 13:46:12,165	0,0006234528	OFF	3,234	3,366	0
17.05.22 13:46:12,363	0,0007527429	OFF	3,234	3,366	0
17.05.22 13:46:12,565	0,0006079886	OFF	3,234	3,366	0
17.05.22 13:46:12,762	0,0006069001	OFF	3,234	3,366	0
17.05.22 13:46:12,965	0,0006204803	OFF	3,234	3,366	0
17.05.22 13:46:13,165	0,0006299334	OFF	3,234	3,366	0
17.05.22 13:46:13,366	0,0006349299	OFF	3,234	3,366	0
17.05.22 13:46:13,566	0,0006335365	OFF	3,234	3,366	0
17.05.22 13:46:13,762	0,0007374296	OFF	3,234	3,366	0
17.05.22 13:46:13,962	0,0007245552	OFF	3,234	3,366	0
17.05.22 13:46:14,162	0,0006844943	OFF	3,234	3,366	0
17.05.22 13:46:14,379	0,0006075933	OFF	3,234	3,366	0
17.05.22 13:46:14,566	0,0006359268	OFF	3,234	3,366	0
17.05.22 13:46:14,762	0,0007811259	OFF	3,234	3,366	0
17.05.22 13:46:14,962	0,0008559818	OFF	3,234	3,366	0
17.05.22 13:46:15,162	0,0007309381	OFF	3,234	3,366	0
17.05.22 13:46:15,362	0,0006531416	OFF	3,234	3,366	0
17.05.22 13:46:15,562	0,0009341293	OFF	3,234	3,366	0
17.05.22 13:46:15,761	0,0007153224	OFF	3,234	3,366	0
17.05.22 13:46:15,961	0,0007740872	OFF	3,234	3,366	0
17.05.22 13:46:16,172	0,0005339111	OFF	3,234	3,366	0
17.05.22 13:46:16,362	0,0007621811	OFF	3,234	3,366	0
17.05.22 13:46:16,581	0,0007954107	OFF	3,234	3,366	0
17.05.22 13:46:16,762	0,0008057723	OFF	3,234	3,366	0
17.05.22 13:46:16,962	0,0008176185	OFF	3,234	3,366	0
17.05.22 13:46:17,160	0,0007236456	OFF	3,234	3,366	0
17.05.22 13:46:17,360	0,000731145	OFF	3,234	3,366	0
17.05.22 13:46:17,615	0,0007123887	OFF	3,234	3,366	0
17.05.22 13:46:17,771	0,0005339886	OFF	3,234	3,366	0
17.05.22 13:46:17,961	0,0007634102	OFF	3,234	3,366	0
17.05.22 13:46:18,161	0,000718646	OFF	3,234	3,366	0
17.05.22 13:46:18,382	0,0007059164	OFF	3,234	3,366	0
17.05.22 13:46:18,561	0,0007701363	OFF	3,234	3,366	0
17.05.22 13:46:18,761	0,0007691246	OFF	3,234	3,366	0
